"","score","text"
"790",0,"RT @iPurohitHarshal: @MuslimGhazi @soumya365 @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @A…"
"791",0,"@Asif_observer @KalaKrishn @Prof_HariOm @narendramodi @BJP4India Demography is changing in Jammu because settling o… https://t.co/DQAqHBR43m"
"792",1,"RT @Kumudini7a: @AmitShah @BJP4India @BJP4Karnataka #UPSCStopInjustice #csatvictim #extraattemptin2018 Sir, we r ever ready to contribute t…"
"793",0,"#sscscam
@ndtv 
@aajtak 
@ZeeNews 
Plz help us
Save our future
Ye @BJP4India #PAKODA beche
End this corruption
Save SSC"
"794",0,"RT @IAmAbhisar: @BJP4India @narendramodi @AmitShah @AmitShahOffice @BSYBJP @BJP4Karnataka @BJP4India @PMOIndia Thanks for highlighting non-…"
"795",0,"@spartanjhon_117 @Pragati51431901 @shakunir @Devarshi_21 @mthakur121 @jyotsnavarma9 @romy1965 @cpraghav… https://t.co/IRSio3lvJx"
"796",0,"@AjayKum35512838 @Narendr31357239 @BJP4India @AmitShah Right"
"797",0,"@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty I don't think t… https://t.co/cmqBsJOBpC"
"798",0,"RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…"
"799",0,"@cmjansamvad @dasraghubar @PMOIndia @narendramodi @dasraghubar @cmojhr @bjpcpsingh ji you should take action agains… https://t.co/Ij48DufzwG"
"800",-1,"RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…"
"801",0,"RT @BJP4India: From Princess to Poetry and from Buddha to Bollywood; India &amp; Korea have so much in common : PM @narendramodi - Watch at htt…"
"802",-1,"RT @NewsX: In my opinion, it’s a murder: BJP MP Subramanian Swamy on Sridevi’s demise
#SrideviDeathMystery #Sridevi @Swamy39 @BJP4India @sw…"
"803",0,"@sagarikaghose @Inc @BJP4India what are you doing Mohan Bhagwat what is your opinion on Bihar kand"
"804",0,"@myvotetoday @narendramodi @BJP4India @INCIndia @NayidishaIndia CAG, RBI are the key to provide such data for the r… https://t.co/p30kHB4yjJ"
"805",0,"@MuslimGhazi @soumya365 @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah… https://t.co/At5Mh9048c"
"806",-1,"@abpnewstv @BJP4India @Swamy39 Dear Subramanium sir U have exposed many corruption. So once u are are requested to… https://t.co/8Rga0QtHA0"
"807",0,"RT @amit18878: @ThinkersPad @BJP4India excellent. All doubts dissolved"
"808",0,"RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…"
"809",0,"RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…"
"810",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"811",-1,"RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…"
"812",0,"RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…"
"813",0,"RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…"
"814",0,"RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…"
"815",0,"RT @Gndabachha: @DrJitendraSingh @narendramodi @PIB_India @PMOIndia @AmitShah @Ramlal @BJP4India @MIB_India @thekiranbedi Respected Sir plz…"
"816",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"817",0,"RT @soumya365: @MuslimGhazi @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @ma…"
"818",-2,"RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…"
"819",0,"RT @BJP4India: #LIVE : PM @narendramodi addressing at the inauguration of #MagneticMaharashtra Convergence 2018. https://t.co/buhder2lsm"
"820",0,"@AshokPathak01 @drsingh2410 @sunilbansalbjp @ptshrikant @kpmaurya1 @BJP4UP @AmitShah @myogiadityanath @drdineshbjp… https://t.co/h49FkZyKUr"
"821",-3,"RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…"
"822",-3,"RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…"
"823",0,"RT @abpnewstv: #Sridevi has been murdered, could be Bollywood-underworld links: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy"
"824",0,"@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty It's an answer… https://t.co/rlaanhVvkV"
"825",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"826",0,"RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…"
"827",0,"@MuslimGhazi @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah… https://t.co/Dgzifh3XY8"
"828",2,"@INCIndia wins 62 seats out of 95 Wards in Ludhiana MC Poll 
@BJP4India - @Akali_Dal_  win 21 only"
"829",-1,"RT @VickyDeswal2: #sscscam We want CBI Enquiry Stop corruption reconduct CGL TIER-2 STOP CHEATING NO JUSTICE = NO VOTE TO @BJP4India @naren…"
"830",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"831",0,"RT @BJP4India: From Princess to Poetry and from Buddha to Bollywood; India &amp; Korea have so much in common : PM @narendramodi - Watch at htt…"
"832",0,"RT @BJP4India: BJP National President Shri @AmitShah is addressing a press conference in Gulbarga, Karnataka. https://t.co/qKmAP3U6eU"
"833",0,"RT @CTRavi_BJP: We @BJP4India Karyakartas proudly talk about ""Chai"" as our Leader sold it in his Youth to survive. #BJPSellsChai

CONgis sp…"
"834",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"835",0,"Dear 
@BJP4India @malviyamit @AmitShah @narendramodi @rajnathsingh @jitu_vaghani @vijayrupanibjp @nanditathhakur… https://t.co/5rxFjBOCtC"
"836",-1,"RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…"
"837",-1,"RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…"
"838",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"839",-1,"6 students of TISS, Hyderabad, on hunger strike. #TISSforEveryone @Dharmendr_ydvMP @HRDMinistry @sanjuydv… https://t.co/6zFJJ9FMYo"
"840",1,"RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…"
"841",0,"@BJP4India must make him a specimen by punishing him. If not, nothing is different from @INCIndia https://t.co/zcfg1EHujE"
"842",-1,"RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…"
"843",0,"RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…"
"844",-3,"RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…"
"845",0,"@soumya365 @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah… https://t.co/iDFx5RblVE"
"846",-1,"Jamaat Ijetama held in Aurangabad was welcomed by a @ShivSena MLA with a hoarding and the toll waived for vehicles.… https://t.co/WbBHh1rIVS"
"847",-1,"RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…"
"848",1,"@Sachin041Sachin @BJP4India @narendramodi I am support for end up the Reservation from the Temple of India"
"849",0,"RT @siddaramaiah: PM @narendramodi loves to talk of corruption in administrations of the past &amp; of states not ruled by  @BJP4India 

Sir, i…"
"850",1,"RT @BJP4India: I would like to personally invite to India those who are not yet present here. There are very few countries in the world whe…"
"851",0,"RT @siddaramaiah: PM @narendramodi loves to talk of corruption in administrations of the past &amp; of states not ruled by  @BJP4India 

Sir, i…"
"852",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"853",1,"#NewsKiMaut presstitutes @sudhirchaudhary @RajatSharmaLive @JagratiShukla29 @republic paid well to divert d attenti… https://t.co/b0QKibT6tU"
"854",0,"RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…"
"855",0,"@KomalPrasad22 @RajkumarRelan @IndianBoy100 @BJP4India @narendramodi @AmitShah @AmitShahOffice @BSYBJP… https://t.co/lhlyTLu7za"
"856",2,"RT @BJP4India: I admire the spirit of entrepreneurship of the Korean people. I admire the way in which they have created and sustained thei…"
"857",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"858",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"859",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"860",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"861",0,"@ndtv Drunkard #ManojBaitha #KilledChildren and @BJP4India removed him from party just for 6 years, wtf, he shuld b… https://t.co/T3vWhCS8TH"
"862",0,"How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same was… https://t.co/tZBuV3Gf8r"
"863",0,"Humble request to Sh. @narendramodi ji @Sh. @arunjaitley ji Sh.@Ramlal ji Sh. @AmitShah ji Sh. @rajnathsingh ji Sh.… https://t.co/QqmDs6YkI9"
"864",-1,"@sagarikaghose @Inc @BJP4India Besides those nine killed, six students were critically injured and the MALA has not been arrested yet"
"865",0,"@narendramodi @BJP4India Jai hind"
"866",1,"RT @BJP4India: I would like to personally invite to India those who are not yet present here. There are very few countries in the world whe…"
"867",0,"@abpnewstv @BJP4India @Swamy39 AbuDhavi is the wonderland of underworld financers of Bollywood to which Swamiji, Bo… https://t.co/Ob3F4Oe67C"
"868",-1,"RT @awi2986: this is what happen in past 70 years during @INCIndia distributed fake adhar card  for apeasment &amp; now @BJP4India  is cleaning…"
"869",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"870",1,"RT @BJP4India: Our party does not win due to big leaders but because of booth karyakartas : Shri @AmitShah https://t.co/RafdyVtfDg"
"871",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"872",-2,"@BJP4India @narendramodi Dear BJP

If u dont act against the increasing unemployment...then i fear u will lose 2019… https://t.co/NJ2ZFQtIoO"
"873",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"874",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"875",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"876",0,"@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Again you are b… https://t.co/FCb3dIJNOT"
"877",0,"@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty @ysjagan will… https://t.co/w9cbFnKFtT"
"878",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"879",0,"@BJP4Karnataka @AmitShah @AmitShahOffice @BJP4India @BSYBJP @PrakashJavdekar @PiyushGoyal @AnanthKumar_BJP… https://t.co/j3mn81ycVf"
"880",-1,"RT @SonicSamir: @BJP4India @AmitShah @mlkhattar Govt in #Haryana has failed on all fronts.

#DwarkaExpressway is a key project and he is no…"
"881",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"882",0,"@sagarikaghose @Inc @BJP4India He should be pushed behind bars what’s is Nitish government doing"
"883",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"884",0,"@drlaxmanbjp @ANI @BJP4India @TimesNow
Usage of such language against PM only lowers stature of KCR but not that of… https://t.co/bsxqf7voI9"
"885",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"886",0,"@BJP4India @AmitShah Really True, we need to change the government."
"887",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"888",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"889",0,"RT @BJP4India: Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. #ShahInKalyanaKarnataka https://t.co/lVfU8n0A…"
"890",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"891",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"892",0,"RT @abpnewstv: #Sridevi has been murdered, could be Bollywood-underworld links: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy"
"893",-1,"#SaveJammuSaveHindus 
Another alarming news, dear Hindus
To de-Hinduise Hindu-majority Jammu's #KotBhalwal area,… https://t.co/zyHw7BNRSb"
"894",0,"@BJP4India Do listen to our man ki baat also. Government is performing miserably as against the promises made before 2014 elections."
"895",-2,"RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…"
"896",1,"@Swamy39 <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>R3 may be advising to act fast @BDUTT @washingtonpost @ShekharGupta @business @nytimes @WSJ @WSJIndia W… https://t.co/fTnd4vYn2h"
"897",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"898",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"899",-1,"RT @NewsX: In my opinion, it’s a murder: BJP MP Subramanian Swamy on Sridevi’s demise
#SrideviDeathMystery #Sridevi @Swamy39 @BJP4India @sw…"
"900",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"901",-2,"RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…"
"902",1,"We are working with the mission of Transforming India from An old civilisation into a modern society, An informal e… https://t.co/c798vYgCcG"
"903",-2,"RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…"
"904",2,"RT @BJP4India: I admire the spirit of entrepreneurship of the Korean people. I admire the way in which they have created and sustained thei…"
"905",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"906",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"907",0,"RT @prettypadmaja: @simbamara @INCIndia @PMOIndia @BJP_IT @BJP4India @OfficeOfRG @starkked @hindustanse @harshkkapoor @Saliltoday @RomeshNa…"
"908",0,"RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…"
"909",0,"RT @sambitswaraj: Sharing the video of @BJP4India President Sh @AmitShah Ji's interaction with OBC community in Gulbarga in Karnataka! http…"
"910",0,"RT @pete5308: @DrGarekar @Sanju_Verma_ @BJP4India @sgurumurthy @ShainaNC @shweta_shalini @smritiirani @CPMumbaiPolice @dir_ed @anandmahindr…"
"911",1,"RT @dharmbjp: A brilliant piece of interview of Sh @Sunil_Deodhar, who changed the fate of @BJP4India in Tripura
 https://t.co/9dQHaoLbQe"
"912",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"913",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"914",-1,"RT @VickyDeswal2: #sscscam We want CBI Enquiry Stop corruption reconduct CGL TIER-2 STOP CHEATING NO JUSTICE = NO VOTE TO @BJP4India @naren…"
"915",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"916",1,"RT @BJP4India: Our party does not win due to big leaders but because of booth karyakartas : Shri @AmitShah https://t.co/RafdyVtfDg"
"917",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"918",0,"@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Here @ysjagan… https://t.co/z7XSeoNks1"
"919",0,"@ashu405 @svaradarajan @kavita_krishnan @AnujSrivas @BJP4India @narendramodi Bhoshidike, he is a journo and it's hi… https://t.co/AaOXk2Q7et"
"920",-1,"@BJP4India @AmitShah Ji - @5Forty3 has identified crucial pain points for you - please look into these for #2019<ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/u7q2cSghtc"
"921",-1,"RT @abpnewstv: #Bollywood-underworld links could be behind #Sridevi's death: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy"
"922",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"923",0,"RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u"
"924",1,"RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…"
"925",0,"RT @IAmAbhisar: @BJP4India @narendramodi @AmitShah @AmitShahOffice @BSYBJP @BJP4Karnataka @BJP4India @PMOIndia Thanks for highlighting non-…"
"926",-1,"@KirtiAzadMP @NitishKumar @SushilModi @BJP4India The #AntarAttma of #SuSasanBabu is dead. So you will not get any p… https://t.co/ytVw6m5N9g"
"927",0,"48 months of #FlopShowFekuji and his #ApradhiSarkar

#BankRobberModi #ModiIsCorrupt #ModiRobsIndia #ModiMedia… https://t.co/NKPy7YZjEM"
"928",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"929",0,"Entire foundation of @BJP4India r based on Spreading Lies &amp; Fooling people with Fake Propaganda &amp; Jumlas. https://t.co/webjwDbJmm"
"930",0,"Can investor summits tackle Uttar Pradesh’s development challenge? @htTweets 
Truth is out - more about optics than… https://t.co/hYji8RM21x"
"931",-1,"Why do @narendramodi need to campaign for state elections, serious state leadership and credibility crisis for @BJP4India ? #TuesdayThoughts"
"932",0,"RT @aniljharbade2: BOT BOT BOT

@BJP4India @malviyamit kindly lookout  the False allegation of farzi donation check post by @Ratnagiri3691…"
"933",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"934",0,"RT @siddaramaiah: PM @narendramodi loves to talk of corruption in administrations of the past &amp; of states not ruled by  @BJP4India 

Sir, i…"
"935",0,"@akhileshsharma1 @BSYBJP @BJP4India Sir, there is no chance of CONgress getting a simple majority on its own after… https://t.co/YXzgnwfHLB"
"936",-3,"RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…"
"937",1,"RT @BJP4India: I would like to personally invite to India those who are not yet present here. There are very few countries in the world whe…"
"938",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"939",0,"RT @soumya365: @MuslimGhazi @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @ma…"
"940",-1,"RT @SonicSamir: @BJP4India @AmitShah @mlkhattar Govt in #Haryana has failed on all fronts.

#DwarkaExpressway is a key project and he is no…"
"941",0,"RT @DP9JUNE: This is precisely the reason @inc will lose Karnataka!! Bcoz they have photoshopped people!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>But @BJP4India has real suppor…"
"942",0,"@InsaafNGO @MoJGovUK  @AmitShah  @Swamy39 @narendramodi @rsprasad @Manekagandhibjp @PMOIndia @HMOIndia @BJP4India @rajnathsingh save mentoo"
"943",0,"@NavyashreeSRev1 @Prof_HariOm @narendramodi @BJP4India @NavyashreSRev1 Rohingyas happened"
"944",1,"I appeal to the people of #Nagaland &amp; #Meghalaya to exercise their power of vote &amp; strengthen the democracy to take… https://t.co/GaYdZ9oi0s"
"945",0,"RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…"
"946",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"947",1,"RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…"
"948",1,"RT @BJP4India: I urged the scientific community to deliberate on how Artificial Intelligence could help us make life easier for farmers, di…"
"949",0,"RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…"
"950",-2,"RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…"
"951",0,"@rajinikanthoff @SunitaG95995207 @INCIndia @OfficeOfRG @digvijaya_28 @meamabhishek @sudhirchaudhary @narendramodi… https://t.co/kfzRK3EicZ"
"952",0,"@AshramHyderabad @AsaramBapuJi @MVenkaiahNaidu @RishiPrasadOrg @LokKalyanSetu @AshramBlr @AshramGzb… https://t.co/bReq7Wuq2X"
"953",0,"RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…"
"954",0,"@sunitaiyer @BBCWorld @rajeev_mp @WeAreBangalore @narendramodi @AnanthKumar_BJP @CTRavi_BJP @nimmasuresh @NimmaYash… https://t.co/GmmdOGnU3w"
"955",0,"RT @MalavBhavsar2: @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @malviyamit…"
"956",0,"RT @Indiansontop: @ParasKGhelani @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @malviyamit @iPankajShukla @…"
"957",0,"@InsaafNGO @MoJGovUK  @AmitShah  @Swamy39 @narendramodi @rsprasad @Manekagandhibjp @PMOIndia @HMOIndia @BJP4India @rajnathsingh save mentoo"
"958",0,"RT @BJP4India: A Hyderabad youth gave three D's to the Siddaramaiah government. 'Dhokha, Dadagiri and Dynastic politics'. Two families have…"
"959",0,"RT @siddaramaiah: PM @narendramodi loves to talk of corruption in administrations of the past &amp; of states not ruled by  @BJP4India 

Sir, i…"
"960",0,"@akhileshsharma1 @BSYBJP @BJP4India Yes agree and there will be another exception in 2024 ....."
"961",0,"RT @akhileshsharma1: As @BSYBJP turns 75 today, he is likely to be an exception to @BJP4India 75 years retirement rule in case the party co…"
"962",0,"RT @abpnewstv: #Sridevi has been murdered, could be Bollywood-underworld links: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy"
"963",0,"RT @soumya365: @MuslimGhazi @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @ma…"
"964",0,"RT @BJP4India: “Puducherry CM Narayanasamy will become a specimen for the Congress party after June 2018”, quips PM @narendramodi. Can you…"
"965",0,"@sagarikaghose @Inc @BJP4India Beating up an injured Man?? 
Wahh!! U described him very simple
Here No Dalit..No minority..No #tags"
"966",0,"@DevaangModi @MoJGovUK  @AmitShah @Swamy39 @narendramodi @rsprasad @Manekagandhibjp @PMOIndia @HMOIndia @BJP4India @rajnathsingh save mentoo"
"967",-1,"@ndtv @AmitShah @BJP4India If Siddaramiah Govt was a failure then what about Modi government at centre!"
"968",0,"Send back Rohingya @rammadhavbjp @taslimanasreen @BJP4India Where are we heading @Prof_HariOm @MehboobaMufti @RSS_Org @narendramodi"
"969",0,"RT @MuslimGhazi: @soumya365 @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @ma…"
"970",0,"RT @BJP4India: BJP National President Shri @AmitShah is addressing a press conference in Gulbarga, Karnataka. https://t.co/qKmAP3U6eU"
"971",2,"@ashok099 @Junaid_Mattu @jkpdp @BJP4India No one was quiet then and no one is quiet now. That was widely reported too. Don't presume."
"972",0,"RT @Maverick_idle: @narendramodi @PMOIndia @bjpsamvad @BJP4India @byadavbjp Please,consider d demands of UPSC aspirants sympathetically.Gra…"
"973",1,"RT @AnointedKnight: We will show our unity in 2019 election... #sscscam @PMOIndia @BJP4India"
"974",2,"RT @RaoNarbir: Scamgress is definitely going to be history in North-East and @BJP4India will have a clean sweep victory #NagalandElection20…"
"975",0,"RT @BJP4India: Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. #ShahInKalyanaKarnataka https://t.co/lVfU8n0A…"
"976",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"977",0,"RT @soumya365: @MuslimGhazi @ParasKGhelani @prettypadmaja @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @ma…"
"978",0,"@htTweets @dhrubo127 #MeghalayaElection2018
Our #Meghalaya people today Time is to select development @BJP4India  n… https://t.co/Gza04DzZWs"
"979",1,"@Prof_HariOm @narendramodi @BJP4India Jammuites are well versed with the development of the region it is because of… https://t.co/8FQS1E6pdV"
"980",0,"RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…"
"981",-3,"RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…"
"982",0,"RT @Indiansontop: @ParasKGhelani @narendramodi @narendramodi_in @PMOIndia @BJP4India @AmitShah @AmitShahOffice @malviyamit @iPankajShukla @…"
"983",0,"RT @BJP4India: Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. #ShahInKalyanaKarnataka https://t.co/lVfU8n0A…"
"984",-1,"In my opinion, it’s a murder: BJP MP Subramanian Swamy on Sridevi’s demise
#SrideviDeathMystery #Sridevi @Swamy39… https://t.co/lmvArxlMju"
"985",0,"16 thousand Rohingya women are pregnant. Every woman is having 7 to 10 children. Good that Bangladesh giving them f… https://t.co/CUYq4Qp0lR"
